SO,Fase,Variable_o_Escenario,Valor_o_Latencia,Jitter_ms,Perdida_pct,TLS,Iteracion,time_connect,time_appconnect,handshake_ms,time_total,http_code,status
macOS,Parametro,Perdida,0,0,0,tls12,19,0.015078,0.069649,54.571,0.251923,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,20,0.013069,0.16309,150.021,0.512732,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,21,0.013677,0.124565,110.888,0.261985,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,22,0.010911,0.151571,140.66,0.358937,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,23,0.019774,0.07523,55.456,0.283677,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,24,0.011901,0.139233,127.332,0.267935,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,25,0.011522,0.161438,149.916,0.376613,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,26,0.011735,0.067264,55.529,0.286031,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,27,0.014429,0.165489,151.06,0.309449,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,28,0.013108,0.133035,119.927,0.338176,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,29,0.013898,0.070313,56.415,0.318344,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,30,0.108331,0.166814,58.483,0.299194,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,31,0.09173,0.147448,55.718,0.302845,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,32,0.01153,0.06245,50.92,0.283922,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,33,0.012737,0.153901,141.164,0.311357,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,34,0.013406,0.141088,127.682,0.353361,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,35,0.014275,0.066007,51.732,0.278487,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,36,0.017835,0.160509,142.674,0.303186,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,37,0.012168,0.145135,132.967,0.354425,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,38,0.011325,0.062886,51.561,0.285629,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,39,0.01325,0.161114,147.864,0.29674,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,40,0.011427,0.156319,144.892,0.37866,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,41,0.012426,0.063823,51.397,0.266505,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,42,0.01147,0.154759,143.289,0.290386,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,43,0.010582,0.149804,139.222,0.36668,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,44,0.012167,0.064918,52.751,0.280624,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,45,0.012162,0.152641,140.479,0.276599,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,46,0.011795,0.155978,144.183,0.381422,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,47,0.017871,0.068091,50.22,0.285267,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,48,0.012901,0.152564,139.663,0.299471,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,49,0.0115,0.144228,132.728,0.355067,200,OK
macOS,Parametro,Perdida,0,0,0,tls12,50,0.011944,0.063829,51.885,0.275348,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,1,0.044309,0.10618,61.871,0.241381,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,2,0.011218,0.150702,139.484,0.350225,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,3,0.013562,0.067622,54.06,0.27637,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,4,0.019557,0.07013,50.573,0.195036,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,5,0.015173,0.0678,52.627,0.236827,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,6,0.021833,0.079869,58.036,0.333702,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,7,0.098299,0.158475,60.176,0.444683,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,8,0.019402,0.152189,132.787,0.299439,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,9,0.012619,0.064389,51.77,0.341652,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,10,0.011464,0.061555,50.091,0.19132,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,11,0.011433,0.065845,54.412,0.206697,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,12,0.014421,0.073005,58.584,0.187041,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,13,0.011661,0.066151,54.49,0.20112,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,14,0.023772,0.080841,57.069,0.221654,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,15,0.011991,0.064267,52.276,0.205861,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,16,0.011707,0.06342,51.713,0.303215,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,17,0.213771,0.265772,52.001,0.408161,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,18,0.01934,0.075228,55.888,0.215626,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,19,0.014951,0.066463,51.512,0.306646,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,20,0.018986,0.072318,53.332,0.198417,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,21,0.013263,0.073457,60.194,0.313949,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,22,0.011779,0.066704,54.925,0.206373,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,23,0.011723,0.065583,53.86,0.325287,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,24,0.016345,0.076776,60.431,0.217173,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,25,0.022791,0.09064,67.849,0.352473,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,26,0.011176,0.06378,52.604,0.20599,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,27,0.014184,0.0677,53.516,0.202983,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,28,0.013425,0.0685,55.075,0.328462,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,29,0.010606,0.067075,56.469,0.203145,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,30,0.011203,0.067381,56.178,0.204029,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,31,0.011119,0.063422,52.303,0.227662,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,32,0.01161,0.069745,58.135,0.317468,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,33,0.011718,0.075655,63.937,0.213658,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,34,0.017872,0.090974,73.102,0.255637,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,35,0.060805,0.127993,67.188,0.289704,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,36,0.033002,0.122399,89.397,0.277077,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,37,0.013831,0.171738,157.907,0.337155,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,38,0.041054,0.104366,63.312,0.218973,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,39,0.01289,0.064588,51.698,0.207557,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,40,0.010722,0.067244,56.522,0.206334,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,41,0.01144,0.069057,57.617,0.206831,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,42,0.011079,0.064435,53.356,0.317666,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,43,0.012139,0.065662,53.523,0.197593,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,44,0.01655,0.068564,52.014,0.218111,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,45,0.012735,0.074648,61.913,0.313813,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,46,0.013878,0.069511,55.633,0.312485,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,47,0.014126,0.082496,68.37,0.239178,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,48,0.011483,0.062328,50.845,0.182976,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,49,0.011984,0.182771,170.787,0.319343,200,OK
macOS,Parametro,Perdida,1,0,1,tls12,50,0.010405,0.064354,53.949,0.317687,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,1,0.01078,0.062524,51.744,0.173426,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,2,0.01085,0.062045,51.195,0.208217,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,3,0.010769,0.071406,60.637,0.20926,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,4,0.011409,0.061307,49.898,0.215615,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,5,0.013119,0.064922,51.803,0.195044,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,6,0.010004,0.067229,57.225,0.208451,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,7,0.017041,0.072783,55.742,0.329724,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,8,0.011855,0.065811,53.956,0.310548,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,9,0.02056,0.073689,53.129,0.314339,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,10,0.013062,0.073282,60.22,0.21104,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,11,0.013009,0.065067,52.058,0.208059,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,12,0.011754,0.068456,56.702,0.310241,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,13,0.011863,0.067749,55.886,0.210136,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,14,0.011616,0.064162,52.546,0.199121,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,15,0.01158,0.063645,52.065,0.204794,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,16,0.012582,0.065596,53.014,0.317161,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,17,0.011356,0.06587,54.514,0.208316,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,18,0.011803,0.069795,57.992,0.220025,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,19,0.012483,0.064456,51.973,0.326303,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,20,0.012818,0.064431,51.613,0.186439,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,21,0.014121,0.191073,176.952,0.331964,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,22,0.011415,0.07364,62.225,0.206003,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,23,0.01188,0.067794,55.914,0.19855,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,24,0.013216,0.06427,51.054,0.187015,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,25,0.012551,0.066107,53.556,0.288406,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,26,0.012147,0.063956,51.809,0.318148,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,27,0.013146,0.063697,50.551,0.178222,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,28,0.013562,0.064778,51.216,0.197707,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,29,0.012802,0.066902,54.1,0.202455,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,30,0.011542,0.061595,50.053,0.205873,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,31,0.011769,0.085688,73.919,0.327527,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,32,0.012005,0.078373,66.368,0.212402,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,33,0.224589,0.299278,74.689,0.562459,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,34,0.011223,0.064716,53.493,0.202615,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,35,0.012765,0.064138,51.373,0.281597,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,36,0.014577,0.07325,58.673,0.228376,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,37,0.01983,0.207778,187.948,0.370713,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,38,0.030454,0.0912,60.746,0.214539,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,39,0.032581,0.092955,60.374,0.230724,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,40,0.010776,0.06472,53.944,0.187016,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,41,0.014906,0.07272,57.814,0.210346,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,42,0.011702,0.18255,170.848,0.34641,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,43,0.011295,0.064531,53.236,0.174554,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,44,0.018697,0.074053,55.356,0.210022,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,45,0.012374,0.185026,172.652,0.317258,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,46,0.028611,0.087759,59.148,0.210309,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,47,0.011372,0.073906,62.534,0.209212,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,48,0.012953,0.079495,66.542,0.217637,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,49,0.011791,0.065746,53.955,0.20103,200,OK
macOS,Parametro,Perdida,3,0,3,tls12,50,0.012164,0.065457,53.293,0.205245,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,1,0.010948,0.061643,50.695,0.174994,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,2,0.012071,0.062908,50.837,0.211085,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,3,0.020177,0.078236,58.059,0.208234,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,4,0.019343,0.078146,58.803,0.327146,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,5,0.012786,0.064093,51.307,0.201295,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,6,0.011778,0.113869,102.091,0.237384,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,7,0.012433,0.065552,53.119,0.200752,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,8,0.011886,0.063467,51.581,0.189148,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,9,0.013193,0.064389,51.196,0.208325,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,10,0.019115,0.205706,186.591,0.347757,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,11,0.01281,0.076683,63.873,0.222359,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,12,0.011925,0.063748,51.823,0.321686,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,13,0.012677,0.064374,51.697,0.313115,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,14,0.013934,0.073348,59.414,0.231477,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,15,0.022928,0.108049,85.121,0.354345,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,16,0.012392,0.064174,51.782,0.1982,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,17,0.011394,0.063963,52.569,0.200929,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,18,0.011801,0.062623,50.822,0.182674,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,19,0.010847,0.059415,48.568,0.28144,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,20,0.021375,0.072608,51.233,0.211687,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,21,0.011465,0.062144,50.679,0.294503,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,22,0.01218,0.071672,59.492,0.321435,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,23,0.030868,0.138953,108.085,0.272751,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,24,0.012641,0.110227,97.586,0.254738,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,25,0.218234,0.272038,53.804,0.413367,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,26,0.010746,0.068688,57.942,0.205424,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,27,0.011787,0.063303,51.516,0.303388,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,28,0.013685,0.067094,53.409,0.211597,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,29,0.012965,0.067428,54.463,0.205135,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,30,0.016708,0.066901,50.193,0.204668,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,31,0.012439,0.067447,55.008,0.208759,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,32,0.011581,0.06206,50.479,0.194036,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,33,0.011079,0.063752,52.673,0.1963,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,34,0.014535,0.072258,57.723,0.318436,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,35,0.011579,0.0648,53.221,0.313638,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,36,0.01075,0.0658,55.05,0.198164,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,37,0.012283,0.065473,53.19,0.212394,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,38,0.012997,0.081404,68.407,0.219289,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,39,0.017678,0.088753,71.075,0.231661,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,40,0.010973,0.061332,50.359,0.191741,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,41,0.014084,0.067817,53.733,0.220106,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,42,0.013104,0.074495,61.391,0.324517,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,43,0.011894,0.068539,56.645,0.195342,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,44,0.012291,0.185118,172.827,0.33014,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,45,0.013656,0.076884,63.228,0.208988,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,46,0.013039,0.190948,177.909,0.332459,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,47,0.015509,0.215176,199.667,0.357038,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,48,0.010669,0.275791,265.122,0.480935,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,49,0.011862,0.463218,451.356,0.580416,200,OK
macOS,Parametro,Perdida,5,0,5,tls12,50,0.014609,0.065278,50.669,0.199579,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,1,0.017456,0.068891,51.435,0.206288,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,2,0.011053,0.124314,113.261,0.671992,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,3,0.013275,0.196439,183.164,0.318725,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,4,0.106742,0.170338,63.596,0.413297,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,5,0.015378,0.069917,54.539,0.196737,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,6,0.012609,0.143419,130.81,0.289815,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,7,0.012011,0.147813,135.802,0.351449,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,8,0.012983,0.063165,50.182,0.173854,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,9,0.065503,0.332188,266.685,0.472415,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,10,0.076649,0.129023,52.374,0.284154,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,11,0.011922,0.064008,52.086,0.282709,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,12,0.214568,0.269125,54.557,0.491935,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,13,0.011741,0.203368,191.627,0.507741,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,14,0.011412,0.253785,242.373,0.464345,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,15,0.014282,0.156364,142.082,0.279457,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,16,0.013463,0.156317,142.854,0.387865,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,17,0.016739,0.075417,58.678,0.325416,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,18,0.086921,0.142053,55.132,0.437301,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,19,0.012317,0.144872,132.555,0.28281,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,20,0.013903,0.155988,142.085,0.365114,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,21,0.011833,0.274429,262.596,0.535563,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,22,0.011725,0.416011,404.286,0.749213,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,23,0.213943,0.265593,51.65,0.483936,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,24,0.013374,0.156233,142.859,0.280686,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,25,0.2163,0.372818,156.518,0.512039,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,26,0.421765,0.86667,444.905,1.014253,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,27,0.02011,0.283208,263.098,0.524153,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,28,0.012021,0.065977,53.956,0.344761,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,29,0.012147,0.066251,54.104,0.199379,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,30,0.012776,0.159235,146.459,0.309323,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,31,0.013824,0.18963,175.806,0.447857,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,32,0.012273,0.067227,54.954,0.399704,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,33,0.223891,0.28058,56.689,0.496886,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,34,0.012806,0.148507,135.701,0.471044,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,35,0.214996,0.390107,175.111,0.722252,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,36,0.011064,0.063934,52.87,0.274523,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,37,0.011622,0.152695,141.073,0.270885,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,38,0.011259,0.153795,142.536,0.364752,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,39,0.01557,0.067004,51.434,0.271888,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,40,0.012156,0.158911,146.755,0.298512,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,41,0.01283,0.149755,136.925,0.414794,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,42,0.01176,0.061444,49.684,0.222039,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,43,0.01223,0.16209,149.86,0.319527,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,44,0.011264,0.187082,175.818,0.436418,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,45,0.216161,0.373088,156.927,0.507201,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,46,0.011396,0.334241,322.845,0.467026,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,47,0.414961,0.679879,264.918,0.896614,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,48,0.019199,0.07382,54.621,0.28594,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,49,0.012871,0.270861,257.99,0.48885,200,OK
macOS,Parametro,Perdida,10,0,10,tls12,50,0.011346,0.149659,138.313,0.274027,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,1,0.111892,0.401062,289.17,1.092503,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,2,0.161361,0.490001,328.64,1.027632,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,3,0.145748,0.473887,328.139,1.02786,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,4,0.122963,0.453045,330.082,1.02431,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,5,0.1148,0.433188,318.388,1.002436,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,6,0.119018,0.455204,336.186,1.014403,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,7,0.123088,0.452038,328.95,1.172676,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,8,0.112511,0.433582,321.071,0.94141,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,9,0.115436,0.466788,351.352,0.993221,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,10,0.11211,0.374901,262.791,0.899618,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,11,0.115683,0.370847,255.164,0.902842,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,12,0.110304,0.371992,261.688,0.790014,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,13,0.113849,0.367091,253.242,0.792612,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,14,0.115521,0.37317,257.649,0.788923,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,15,0.112289,0.369751,257.462,0.900718,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,16,0.113432,0.368787,255.355,0.781093,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,17,0.127727,0.387117,259.39,0.818238,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,18,0.125523,0.425387,299.864,0.884036,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,19,0.113021,0.365178,252.157,0.899915,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,20,0.116347,0.37216,255.813,0.802431,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,21,0.115775,0.369,253.225,0.801408,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,22,0.112107,0.367118,255.011,0.803469,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,23,0.11211,0.374281,262.171,0.804858,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,24,0.113599,0.36779,254.191,0.798278,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,25,0.113623,0.368798,255.175,0.793305,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,26,0.114259,0.374545,260.286,0.805296,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,27,0.112658,0.385742,273.084,0.80742,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,28,0.116639,0.372106,255.467,0.802605,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,29,0.112905,0.367174,254.269,0.798443,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,30,0.11257,0.388289,275.719,0.813936,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,31,0.113013,0.370494,257.481,0.806492,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,32,0.11519,0.373085,257.895,0.815681,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,33,0.114079,0.374535,260.456,0.807485,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,34,0.111864,0.368524,256.66,0.790669,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,35,0.113596,0.373192,259.596,0.784877,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,36,0.113273,0.375047,261.774,0.820384,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,37,0.117033,0.381712,264.679,0.810098,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,38,0.113505,0.378796,265.291,0.795556,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,39,0.111772,0.372042,260.27,0.812792,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,40,0.112009,0.363038,251.029,0.893649,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,41,0.113891,0.380324,266.433,0.978773,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,42,0.115672,0.372831,257.159,0.807603,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,43,0.117929,0.373571,255.642,0.905084,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,44,0.119058,0.375724,256.666,0.786742,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,45,0.110986,0.366707,255.721,0.791527,200,OK
macOS,Parametro,Jitter,0,0,0,tls12,46,0.112739,0.402988,290.249,0.945027,200,OK
